invoice_id,vendor_gstin,invoice_number,invoice_date,filing_period,taxable_value,cgst,sgst,igst,total_tax,total_invoice_value
INV00822,07UVGLZ0170Q0ZX,INV/092025/00036,2025-09-20,09-2025,104710.62,9423.96,9423.96,0.0,18847.92,123558.54
INV00823,07UVGLZ0170Q0ZX,INV/052025/00037,2025-05-08,05-2025,100264.68,2506.62,2506.62,0.0,5013.24,105277.92
INV00824,07UVGLZ0170Q0ZX,INV/042025/00038,2025-04-02,04-2025,55319.34,7744.71,7744.71,0.0,15489.42,70808.76
INV00825,07UVGLZ0170Q0ZX,INV/072025/00039,2025-07-24,07-2025,149441.85,13449.77,13449.77,0.0,26899.54,176341.39
INV00826,07UVGLZ0170Q0ZX,INV/012026/00040,2026-01-03,01-2026,216695.69,13001.74,13001.74,0.0,26003.48,242699.17
INV00827,07UVGLZ0170Q0ZX,INV/052025/00041,2025-05-26,05-2025,241836.17,14510.17,14510.17,0.0,29020.34,270856.51
INV00828,07UVGLZ0170Q0ZX,INV/042025/00042,2025-04-09,04-2025,47167.02,6603.38,6603.38,0.0,13206.76,60373.78
INV00829,07UVGLZ0170Q0ZX,INV/122025/00043,2025-12-12,12-2025,195511.3,4887.78,4887.78,0.0,9775.56,205286.86
INV00830,07UVGLZ0170Q0ZX,INV/102025/00044,2025-10-19,10-2025,168796.22,23631.47,23631.47,0.0,47262.94,216059.16
INV00831,07UVGLZ0170Q0ZX,INV/042025/00045,2025-04-21,04-2025,101793.6,6107.62,6107.62,0.0,12215.24,114008.84
INV00832,07UVGLZ0170Q0ZX,INV/102025/00046,2025-10-26,10-2025,209026.15,5225.65,5225.65,0.0,10451.3,219477.45
INV00833,07UVGLZ0170Q0ZX,INV/122025/00047,2025-12-24,12-2025,13149.03,328.73,328.73,0.0,657.46,13806.49
INV00834,27YTHJY0537C0ZM,INV/012026/00001,2026-01-03,01-2026,147883.18,0.0,0.0,26618.97,26618.97,174502.15
INV00835,27YTHJY0537C0ZM,INV/032026/00002,2026-03-03,03-2026,226612.15,0.0,0.0,63451.4,63451.4,290063.55
INV00836,27YTHJY0537C0ZM,INV/012026/00003,2026-01-01,01-2026,12785.99,0.0,0.0,1534.32,1534.32,14320.31
INV00837,27YTHJY0537C0ZM,INV/052025/00004,2025-05-10,05-2025,153326.55,0.0,0.0,42931.43,42931.43,196257.98
INV00838,27YTHJY0537C0ZM,INV/072025/00005,2025-07-08,07-2025,190428.34,0.0,0.0,53319.94,53319.94,243748.28
INV00839,27YTHJY0537C0ZM,INV/032026/00006,2026-03-23,03-2026,54918.93,0.0,0.0,15377.3,15377.3,70296.23
INV00840,27YTHJY0537C0ZM,INV/032026/00007,2026-03-13,03-2026,186278.97,0.0,0.0,22353.48,22353.48,208632.45
INV00841,27YTHJY0537C0ZM,INV/052025/00008,2025-05-25,05-2025,136644.38,0.0,0.0,24595.99,24595.99,161240.37
INV00842,27YTHJY0537C0ZM,INV/052025/00009,2025-05-21,05-2025,28883.76,0.0,0.0,5199.08,5199.08,34082.84
INV00843,27YTHJY0537C0ZM,INV/092025/00010,2025-09-26,09-2025,102821.5,0.0,0.0,5141.08,5141.08,107962.58
INV00844,27YTHJY0537C0ZM,INV/102025/00011,2025-10-24,10-2025,192887.97,0.0,0.0,9644.4,9644.4,202532.37
INV00845,27YTHJY0537C0ZM,INV/022026/00012,2026-02-09,02-2026,101978.43,0.0,0.0,5098.92,5098.92,107077.35
INV00846,27YTHJY0537C0ZM,INV/052025/00013,2025-05-20,05-2025,11253.89,0.0,0.0,562.69,562.69,11816.58
INV00847,27YTHJY0537C0ZM,INV/072025/00014,2025-07-03,07-2025,133725.81,0.0,0.0,6686.29,6686.29,140412.1
INV00848,27YTHJY0537C0ZM,INV/082025/00015,2025-08-21,08-2025,229021.26,0.0,0.0,41223.83,41223.83,270245.09
INV00849,27YTHJY0537C0ZM,INV/092025/00016,2025-09-12,09-2025,182749.45,0.0,0.0,32894.9,32894.9,215644.35
INV00850,27YTHJY0537C0ZM,INV/032026/00017,2026-03-10,03-2026,200489.54,0.0,0.0,36088.12,36088.12,236577.66
INV00851,27YTHJY0537C0ZM,INV/012026/00018,2026-01-17,01-2026,100883.03,0.0,0.0,12105.96,12105.96,112988.99
INV00852,27YTHJY0537C0ZM,INV/112025/00019,2025-11-06,11-2025,191295.21,0.0,0.0,9564.76,9564.76,200859.97
INV00853,27YTHJY0537C0ZM,INV/052025/00020,2025-05-26,05-2025,189178.51,0.0,0.0,52969.98,52969.98,242148.49
INV00854,27YTHJY0537C0ZM,INV/032026/00021,2026-03-18,03-2026,33209.15,0.0,0.0,1660.46,1660.46,34869.61
INV00855,27YTHJY0537C0ZM,INV/092025/00022,2025-09-22,09-2025,71813.91,0.0,0.0,20107.89,20107.89,91921.8
INV00856,27YTHJY0537C0ZM,INV/112025/00023,2025-11-03,11-2025,16664.06,0.0,0.0,4665.94,4665.94,21330.0
INV00857,27YTHJY0537C0ZM,INV/042025/00024,2025-04-17,04-2025,28273.4,0.0,0.0,1413.67,1413.67,29687.07
INV00858,27YTHJY0537C0ZM,INV/082025/00025,2025-08-05,08-2025,112378.75,0.0,0.0,5618.94,5618.94,117997.69
INV00859,27YTHJY0537C0ZM,INV/012026/00026,2026-01-03,01-2026,198800.64,0.0,0.0,55664.18,55664.18,254464.82
INV00860,27YTHJY0537C0ZM,INV/022026/00027,2026-02-19,02-2026,74102.01,0.0,0.0,8892.24,8892.24,82994.25
INV00861,27YTHJY0537C0ZM,INV/122025/00028,2025-12-17,12-2025,169660.57,0.0,0.0,8483.03,8483.03,178143.6
INV00862,27YTHJY0537C0ZM,INV/122025/00029,2025-12-20,12-2025,39744.04,0.0,0.0,7153.93,7153.93,46897.97
INV00863,27YTHJY0537C0ZM,INV/032026/00030,2026-03-06,03-2026,8178.7,0.0,0.0,981.44,981.44,9160.14
INV00864,27YTHJY0537C0ZM,INV/022026/00031,2026-02-25,02-2026,10241.34,0.0,0.0,1228.96,1228.96,11470.3
INV00865,27YTHJY0537C0ZM,INV/052025/00032,2025-05-06,05-2025,91133.69,0.0,0.0,10936.04,10936.04,102069.73
INV00866,27YTHJY0537C0ZM,INV/092025/00033,2025-09-20,09-2025,26023.89,0.0,0.0,3122.87,3122.87,29146.76
INV00867,27YTHJY0537C0ZM,INV/102025/00034,2025-10-19,10-2025,198234.38,0.0,0.0,55505.63,55505.63,253740.01
INV00868,27YTHJY0537C0ZM,INV/092025/00035,2025-09-08,09-2025,2928.36,0.0,0.0,351.4,351.4,3279.76
INV00869,27YTHJY0537C0ZM,INV/112025/00036,2025-11-15,11-2025,56422.47,0.0,0.0,6770.7,6770.7,63193.17
INV00870,27YTHJY0537C0ZM,INV/072025/00037,2025-07-29,07-2025,122706.25,0.0,0.0,22087.12,22087.12,144793.37
INV00871,27YTHJY0537C0ZM,INV/062025/00038,2025-06-15,06-2025,124611.08,0.0,0.0,34891.1,34891.1,159502.18
INV00872,27YTHJY0537C0ZM,INV/042025/00039,2025-04-25,04-2025,85569.28,0.0,0.0,23959.4,23959.4,109528.68
INV00873,27YTHJY0537C0ZM,INV/022026/00040,2026-02-17,02-2026,118922.84,0.0,0.0,21406.11,21406.11,140328.95
INV00874,27YTHJY0537C0ZM,INV/082025/00041,2025-08-23,08-2025,182333.8,0.0,0.0,9116.69,9116.69,191450.49
INV00875,27YTHJY0537C0ZM,INV/042025/00042,2025-04-15,04-2025,183660.42,0.0,0.0,51424.92,51424.92,235085.34
INV00876,27YTHJY0537C0ZM,INV/082025/00043,2025-08-29,08-2025,84207.2,0.0,0.0,15157.3,15157.3,99364.5
INV00877,27YTHJY0537C0ZM,INV/032026/00044,2026-03-08,03-2026,243488.08,0.0,0.0,43827.85,43827.85,287315.93
INV00878,27YTHJY0537C0ZM,INV/122025/00045,2025-12-13,12-2025,14734.62,0.0,0.0,4125.69,4125.69,18860.31
INV00879,27YTHJY0537C0ZM,INV/082025/00046,2025-08-17,08-2025,146113.02,0.0,0.0,7305.65,7305.65,153418.67
INV00880,27YTHJY0537C0ZM,INV/072025/00047,2025-07-07,07-2025,148831.72,0.0,0.0,26789.71,26789.71,175621.43
INV00881,27YTHJY0537C0ZM,INV/032026/00048,2026-03-18,03-2026,80862.96,0.0,0.0,9703.56,9703.56,90566.52
INV00882,27YTHJY0537C0ZM,INV/102025/00049,2025-10-26,10-2025,170167.36,0.0,0.0,47646.86,47646.86,217814.22
INV00883,27YTHJY0537C0ZM,INV/012026/00050,2026-01-27,01-2026,160214.99,0.0,0.0,8010.75,8010.75,168225.74
INV00884,27YTHJY0537C0ZM,INV/022026/00051,2026-02-02,02-2026,27647.15,0.0,0.0,7741.2,7741.2,35388.35
INV00885,27YTHJY0537C0ZM,INV/032026/00052,2026-03-27,03-2026,196540.72,0.0,0.0,9827.04,9827.04,206367.76
INV00886,27YTHJY0537C0ZM,INV/072025/00053,2025-07-02,07-2025,144797.66,0.0,0.0,26063.58,26063.58,170861.24
INV00887,27YTHJY0537C0ZM,INV/062025/00054,2025-06-05,06-2025,53949.23,0.0,0.0,15105.78,15105.78,69055.01
INV00888,27YTHJY0537C0ZM,INV/072025/00055,2025-07-05,07-2025,155316.01,0.0,0.0,27956.88,27956.88,183272.89
INV00889,27YTHJY0537C0ZM,INV/062025/00056,2025-06-10,06-2025,7074.62,0.0,0.0,1273.43,1273.43,8348.05
INV00890,29ZDSRC9506HTZ0,INV/032026/00001,2026-03-23,03-2026,31699.6,0.0,0.0,1584.98,1584.98,33284.58
INV00891,29ZDSRC9506HTZ0,INV/012026/00002,2026-01-18,01-2026,236286.1,0.0,0.0,66160.11,66160.11,302446.21
INV00892,29ZDSRC9506HTZ0,INV/062025/00003,2025-06-10,06-2025,84387.69,0.0,0.0,10126.52,10126.52,94514.21
INV00893,29ZDSRC9506HTZ0,INV/022026/00004,2026-02-04,02-2026,248272.47,0.0,0.0,69516.29,69516.29,317788.76
INV00894,29ZDSRC9506HTZ0,INV/012026/00005,2026-01-16,01-2026,61492.33,0.0,0.0,17217.85,17217.85,78710.18
INV00895,29ZDSRC9506HTZ0,INV/092025/00006,2025-09-11,09-2025,36356.17,0.0,0.0,1817.81,1817.81,38173.98
INV00896,29ZDSRC9506HTZ0,INV/092025/00007,2025-09-17,09-2025,79930.85,0.0,0.0,22380.64,22380.64,102311.49
INV00897,29ZDSRC9506HTZ0,INV/092025/00008,2025-09-12,09-2025,204731.03,0.0,0.0,24567.72,24567.72,229298.75
INV00898,29ZDSRC9506HTZ0,INV/092025/00009,2025-09-17,09-2025,200778.19,0.0,0.0,56217.89,56217.89,256996.08
INV00899,29ZDSRC9506HTZ0,INV/082025/00010,2025-08-11,08-2025,105996.9,0.0,0.0,29679.13,29679.13,135676.03
INV00900,29ZDSRC9506HTZ0,INV/032026/00011,2026-03-10,03-2026,189567.2,0.0,0.0,53078.82,53078.82,242646.02
INV00901,29ZDSRC9506HTZ0,INV/082025/00012,2025-08-28,08-2025,20647.86,0.0,0.0,5781.4,5781.4,26429.26
INV00902,29ZDSRC9506HTZ0,INV/112025/00013,2025-11-18,11-2025,168261.95,0.0,0.0,30287.15,30287.15,198549.1
INV00903,29ZDSRC9506HTZ0,INV/012026/00014,2026-01-30,01-2026,123184.86,0.0,0.0,22173.27,22173.27,145358.13
INV00904,29ZDSRC9506HTZ0,INV/092025/00015,2025-09-14,09-2025,111331.09,0.0,0.0,5566.55,5566.55,116897.64
INV00905,29ZDSRC9506HTZ0,INV/092025/00016,2025-09-17,09-2025,64347.3,0.0,0.0,7721.68,7721.68,72068.98
INV00906,29ZDSRC9506HTZ0,INV/052025/00017,2025-05-29,05-2025,27787.06,0.0,0.0,7780.38,7780.38,35567.44
INV00907,29ZDSRC9506HTZ0,INV/092025/00018,2025-09-07,09-2025,13772.71,0.0,0.0,688.64,688.64,14461.35
INV00908,29ZDSRC9506HTZ0,INV/012026/00019,2026-01-05,01-2026,91359.65,0.0,0.0,16444.74,16444.74,107804.39
INV00909,29ZDSRC9506HTZ0,INV/052025/00020,2025-05-15,05-2025,95372.04,0.0,0.0,17166.97,17166.97,112539.01
INV00910,29ZDSRC9506HTZ0,INV/022026/00021,2026-02-26,02-2026,140529.49,0.0,0.0,39348.26,39348.26,179877.75
INV00911,29ZDSRC9506HTZ0,INV/102025/00022,2025-10-12,10-2025,8057.11,0.0,0.0,2255.99,2255.99,10313.1
INV00912,29ZDSRC9506HTZ0,INV/012026/00023,2026-01-14,01-2026,66649.92,0.0,0.0,7997.99,7997.99,74647.91
INV00913,29ZDSRC9506HTZ0,INV/022026/00024,2026-02-03,02-2026,73789.27,0.0,0.0,8854.71,8854.71,82643.98
INV00914,29ZDSRC9506HTZ0,INV/012026/00025,2026-01-04,01-2026,167523.31,0.0,0.0,8376.17,8376.17,175899.48
INV00915,29ZDSRC9506HTZ0,INV/082025/00026,2025-08-21,08-2025,14399.11,0.0,0.0,4031.75,4031.75,18430.86
INV00916,29ZDSRC9506HTZ0,INV/012026/00027,2026-01-31,01-2026,17769.57,0.0,0.0,4975.48,4975.48,22745.05
INV00917,29ZDSRC9506HTZ0,INV/092025/00028,2025-09-08,09-2025,25952.82,0.0,0.0,3114.34,3114.34,29067.16
INV00918,29ZDSRC9506HTZ0,INV/052025/00029,2025-05-12,05-2025,134409.85,0.0,0.0,37634.76,37634.76,172044.61
INV00919,29ZDSRC9506HTZ0,INV/122025/00030,2025-12-03,12-2025,33455.78,0.0,0.0,1672.79,1672.79,35128.57
INV00920,29ZDSRC9506HTZ0,INV/032026/00031,2026-03-05,03-2026,134712.92,0.0,0.0,37719.62,37719.62,172432.54
INV00921,29ZDSRC9506HTZ0,INV/052025/00032,2025-05-23,05-2025,88297.64,0.0,0.0,4414.88,4414.88,92712.52
INV00922,29ZDSRC9506HTZ0,INV/092025/00033,2025-09-07,09-2025,89837.41,0.0,0.0,16170.73,16170.73,106008.14
INV00923,29ZDSRC9506HTZ0,INV/072025/00034,2025-07-02,07-2025,126174.4,0.0,0.0,6308.72,6308.72,132483.12
INV00924,29ZDSRC9506HTZ0,INV/022026/00035,2026-02-19,02-2026,199416.38,0.0,0.0,35894.95,35894.95,235311.33
INV00925,29ZDSRC9506HTZ0,INV/022026/00036,2026-02-16,02-2026,88969.44,0.0,0.0,16014.5,16014.5,104983.94
INV00926,29ZDSRC9506HTZ0,INV/082025/00037,2025-08-20,08-2025,7260.19,0.0,0.0,2032.85,2032.85,9293.04
INV00927,29ZDSRC9506HTZ0,INV/082025/00038,2025-08-14,08-2025,162357.2,0.0,0.0,8117.86,8117.86,170475.06
INV00928,29ZDSRC9506HTZ0,INV/082025/00039,2025-08-26,08-2025,102624.06,0.0,0.0,12314.89,12314.89,114938.95
INV00929,29ZDSRC9506HTZ0,INV/082025/00040,2025-08-27,08-2025,187033.49,0.0,0.0,52369.38,52369.38,239402.87
INV00930,29ZDSRC9506HTZ0,INV/072025/00041,2025-07-25,07-2025,189166.55,0.0,0.0,52966.63,52966.63,242133.18
INV00931,29ZDSRC9506HTZ0,INV/102025/00042,2025-10-22,10-2025,150405.28,0.0,0.0,27072.95,27072.95,177478.23
INV00932,29ZDSRC9506HTZ0,INV/062025/00043,2025-06-03,06-2025,180643.53,0.0,0.0,21677.22,21677.22,202320.75
INV00933,29ZDSRC9506HTZ0,INV/032026/00044,2026-03-16,03-2026,81151.6,0.0,0.0,14607.29,14607.29,95758.89
INV00934,29ZDSRC9506HTZ0,INV/072025/00045,2025-07-23,07-2025,40594.1,0.0,0.0,7306.94,7306.94,47901.04
INV00935,29ZDSRC9506HTZ0,INV/112025/00046,2025-11-20,11-2025,87834.17,0.0,0.0,10540.1,10540.1,98374.27
INV00936,29ZDSRC9506HTZ0,INV/112025/00047,2025-11-04,11-2025,84609.58,0.0,0.0,4230.48,4230.48,88840.06
INV00937,29ZDSRC9506HTZ0,INV/052025/00048,2025-05-06,05-2025,32692.31,0.0,0.0,1634.62,1634.62,34326.93
INV00938,29ZDSRC9506HTZ0,INV/062025/00049,2025-06-14,06-2025,127488.48,0.0,0.0,35696.77,35696.77,163185.25
INV00939,29ZDSRC9506HTZ0,INV/062025/00050,2025-06-29,06-2025,86318.67,0.0,0.0,15537.36,15537.36,101856.03
INV00940,29ZDSRC9506HTZ0,INV/092025/00051,2025-09-19,09-2025,127246.59,0.0,0.0,15269.59,15269.59,142516.18
INV00941,29ZDSRC9506HTZ0,INV/052025/00052,2025-05-12,05-2025,229339.0,0.0,0.0,41281.02,41281.02,270620.02
INV00942,29ZDSRC9506HTZ0,INV/022026/00053,2026-02-03,02-2026,12000.88,0.0,0.0,600.04,600.04,12600.92
INV00943,29ZDSRC9506HTZ0,INV/062025/00054,2025-06-30,06-2025,70039.33,0.0,0.0,19611.01,19611.01,89650.34
INV00944,29ZDSRC9506HTZ0,INV/042025/00055,2025-04-23,04-2025,75351.29,0.0,0.0,13563.23,13563.23,88914.52
INV00945,29ZDSRC9506HTZ0,INV/062025/00056,2025-06-01,06-2025,10886.95,0.0,0.0,3048.35,3048.35,13935.3
INV00946,29ZDSRC9506HTZ0,INV/052025/00057,2025-05-05,05-2025,239943.96,0.0,0.0,28793.28,28793.28,268737.24
INV00947,29ZDSRC9506HTZ0,INV/052025/00058,2025-05-30,05-2025,240643.77,0.0,0.0,12032.19,12032.19,252675.96
INV00948,29ACLLH2286XZZJ,INV/022026/00001,2026-02-18,02-2026,75562.11,0.0,0.0,13601.18,13601.18,89163.29
INV00949,29ACLLH2286XZZJ,INV/042025/00002,2025-04-16,04-2025,8931.14,0.0,0.0,2500.72,2500.72,11431.86
INV00950,29ACLLH2286XZZJ,INV/052025/00003,2025-05-29,05-2025,210293.41,0.0,0.0,58882.15,58882.15,269175.56
INV00951,29ACLLH2286XZZJ,INV/022026/00004,2026-02-04,02-2026,74625.68,0.0,0.0,20895.19,20895.19,95520.87
INV00952,29ACLLH2286XZZJ,INV/102025/00005,2025-10-14,10-2025,157325.06,0.0,0.0,18879.01,18879.01,176204.07
INV00953,29ACLLH2286XZZJ,INV/032026/00006,2026-03-28,03-2026,85410.5,0.0,0.0,10249.26,10249.26,95659.76
INV00954,29ACLLH2286XZZJ,INV/052025/00007,2025-05-06,05-2025,198990.11,0.0,0.0,9949.51,9949.51,208939.62
INV00955,29ACLLH2286XZZJ,INV/032026/00008,2026-03-13,03-2026,211712.54,0.0,0.0,59279.51,59279.51,270992.05
INV00956,29ACLLH2286XZZJ,INV/062025/00009,2025-06-27,06-2025,169632.41,0.0,0.0,30533.83,30533.83,200166.24
INV00957,29ACLLH2286XZZJ,INV/122025/00010,2025-12-26,12-2025,65589.26,0.0,0.0,18364.99,18364.99,83954.25
INV00958,29ACLLH2286XZZJ,INV/092025/00011,2025-09-07,09-2025,179025.11,0.0,0.0,50127.03,50127.03,229152.14
INV00959,29ACLLH2286XZZJ,INV/062025/00012,2025-06-30,06-2025,164687.85,0.0,0.0,8234.39,8234.39,172922.24
INV00960,29ACLLH2286XZZJ,INV/082025/00013,2025-08-02,08-2025,241380.73,0.0,0.0,67586.6,67586.6,308967.33
INV00961,29ACLLH2286XZZJ,INV/052025/00014,2025-05-19,05-2025,190913.45,0.0,0.0,34364.42,34364.42,225277.87
INV00962,29ACLLH2286XZZJ,INV/042025/00015,2025-04-12,04-2025,217440.5,0.0,0.0,10872.03,10872.03,228312.53
INV00963,29ACLLH2286XZZJ,INV/112025/00016,2025-11-27,11-2025,157381.13,0.0,0.0,44066.72,44066.72,201447.85
INV00964,29ACLLH2286XZZJ,INV/032026/00017,2026-03-17,03-2026,45461.77,0.0,0.0,8183.12,8183.12,53644.89
INV00965,29ACLLH2286XZZJ,INV/122025/00018,2025-12-04,12-2025,154053.65,0.0,0.0,7702.68,7702.68,161756.33
INV00966,29ACLLH2286XZZJ,INV/112025/00019,2025-11-25,11-2025,57803.2,0.0,0.0,2890.16,2890.16,60693.36
INV00967,29ACLLH2286XZZJ,INV/032026/00020,2026-03-20,03-2026,232816.65,0.0,0.0,41907.0,41907.0,274723.65
INV00968,29ACLLH2286XZZJ,INV/062025/00021,2025-06-15,06-2025,98179.29,0.0,0.0,4908.96,4908.96,103088.25
INV00969,29ACLLH2286XZZJ,INV/052025/00022,2025-05-16,05-2025,26398.72,0.0,0.0,3167.85,3167.85,29566.57
INV00970,29ACLLH2286XZZJ,INV/022026/00023,2026-02-17,02-2026,4287.57,0.0,0.0,514.51,514.51,4802.08
INV00971,29ACLLH2286XZZJ,INV/102025/00024,2025-10-31,10-2025,112572.62,0.0,0.0,5628.63,5628.63,118201.25
INV00972,29ACLLH2286XZZJ,INV/082025/00025,2025-08-31,08-2025,121006.58,0.0,0.0,21781.18,21781.18,142787.76
INV00973,29ACLLH2286XZZJ,INV/052025/00026,2025-05-27,05-2025,8674.21,0.0,0.0,1561.36,1561.36,10235.57
INV00974,29ACLLH2286XZZJ,INV/072025/00027,2025-07-27,07-2025,236472.23,0.0,0.0,66212.22,66212.22,302684.45
INV00975,29ACLLH2286XZZJ,INV/092025/00028,2025-09-28,09-2025,76355.87,0.0,0.0,13744.06,13744.06,90099.93
INV00976,29ACLLH2286XZZJ,INV/102025/00029,2025-10-27,10-2025,120364.06,0.0,0.0,6018.2,6018.2,126382.26
INV00977,29ACLLH2286XZZJ,INV/012026/00030,2026-01-22,01-2026,227170.41,0.0,0.0,63607.71,63607.71,290778.12
INV00978,29ACLLH2286XZZJ,INV/102025/00031,2025-10-06,10-2025,76575.47,0.0,0.0,9189.06,9189.06,85764.53
INV00979,29ACLLH2286XZZJ,INV/112025/00032,2025-11-15,11-2025,74127.0,0.0,0.0,13342.86,13342.86,87469.86
INV00980,29ACLLH2286XZZJ,INV/112025/00033,2025-11-16,11-2025,155501.54,0.0,0.0,7775.08,7775.08,163276.62
INV00981,29ACLLH2286XZZJ,INV/082025/00034,2025-08-09,08-2025,142609.13,0.0,0.0,7130.46,7130.46,149739.59
INV00982,29ACLLH2286XZZJ,INV/092025/00035,2025-09-18,09-2025,57770.22,0.0,0.0,2888.51,2888.51,60658.73
INV00983,29ACLLH2286XZZJ,INV/082025/00036,2025-08-05,08-2025,13187.31,0.0,0.0,2373.72,2373.72,15561.03
INV00984,29ACLLH2286XZZJ,INV/102025/00037,2025-10-19,10-2025,106232.6,0.0,0.0,29745.13,29745.13,135977.73
INV00985,29ACLLH2286XZZJ,INV/092025/00038,2025-09-25,09-2025,125971.78,0.0,0.0,35272.1,35272.1,161243.88
INV00986,29ACLLH2286XZZJ,INV/012026/00039,2026-01-27,01-2026,219943.77,0.0,0.0,26393.25,26393.25,246337.02
INV00987,29ACLLH2286XZZJ,INV/052025/00040,2025-05-21,05-2025,89388.06,0.0,0.0,10726.57,10726.57,100114.63
INV00988,29ACLLH2286XZZJ,INV/112025/00041,2025-11-09,11-2025,66462.14,0.0,0.0,7975.46,7975.46,74437.6
INV00989,29ACLLH2286XZZJ,INV/062025/00042,2025-06-26,06-2025,141561.96,0.0,0.0,7078.1,7078.1,148640.06
INV00990,29ACLLH2286XZZJ,INV/072025/00043,2025-07-20,07-2025,161067.64,0.0,0.0,8053.38,8053.38,169121.02
INV00991,29ACLLH2286XZZJ,INV/052025/00044,2025-05-25,05-2025,109453.78,0.0,0.0,13134.45,13134.45,122588.23
INV00992,29ACLLH2286XZZJ,INV/122025/00045,2025-12-07,12-2025,154938.54,0.0,0.0,7746.93,7746.93,162685.47
INV00993,29ACLLH2286XZZJ,INV/062025/00046,2025-06-24,06-2025,87567.08,0.0,0.0,15762.07,15762.07,103329.15
INV00994,29ACLLH2286XZZJ,INV/032026/00047,2026-03-13,03-2026,20926.84,0.0,0.0,2511.22,2511.22,23438.06
INV00995,29ACLLH2286XZZJ,INV/102025/00048,2025-10-21,10-2025,152664.55,0.0,0.0,42746.07,42746.07,195410.62
INV00996,29ACLLH2286XZZJ,INV/062025/00049,2025-06-01,06-2025,12331.97,0.0,0.0,1479.84,1479.84,13811.81
INV00997,29ACLLH2286XZZJ,INV/022026/00050,2026-02-06,02-2026,190891.31,0.0,0.0,53449.57,53449.57,244340.88
INV00998,29ACLLH2286XZZJ,INV/052025/00051,2025-05-24,05-2025,81476.79,0.0,0.0,9777.21,9777.21,91254.0
INV00999,29ACLLH2286XZZJ,INV/012026/00052,2026-01-09,01-2026,111284.35,0.0,0.0,5564.22,5564.22,116848.57
INV01000,29ACLLH2286XZZJ,INV/122025/00053,2025-12-01,12-2025,157292.11,0.0,0.0,7864.61,7864.61,165156.72
